wpm,accuracy,mistakes,backspaces,consistency,typing_time,level
72,68,3,0,73,87.67817033,Beginner
43,91,16,3,76,52.19451728,Professional
68,73,2,10,65,81.32298687,Professional
57,76,10,4,76,67.68758268,Professional
52,68,11,1,81,95.5939744,Beginner
58,67,15,10,93,105.8870806,Beginner
71,72,4,3,79,81.10086363,Beginner
46,69,14,5,76,54.37913265,Professional
42,83,17,5,74,65.52014601,Advanced
66,63,8,2,77,106.9505827,Beginner
70,99,3,0,64,103.1381123,Intermediate
81,100,2,4,55,104.6161369,Intermediate
78,79,4,12,92,59.91250342,Beginner
61,69,11,5,76,69.49990786,Professional
70,71,6,6,85,74.30722415,Beginner
62,70,12,9,91,91.66977333,Beginner
66,68,3,9,69,92.54823657,Professional
68,78,6,5,72,87.19331944,Professional
77,81,4,9,87,68.48557001,Beginner
25,67,5,1,87,86.03012205,Advanced
27,67,3,4,82,76.10612802,Advanced
69,66,8,6,83,91.57656134,Beginner
74,50,2,14,62,100.1367095,Professional
38,67,9,4,80,68.32953172,Advanced
66,67,2,7,74,102.2082465,Professional
72,55,15,8,80,161.7095988,Beginner
63,58,8,2,70,118.6507408,Beginner
75,98,14,8,80,76.27457195,Intermediate
67,75,6,4,82,72.96249955,Beginner
51,71,16,9,93,99.38667421,Beginner
69,61,7,6,86,79.61614842,Beginner
66,81,4,3,80,62.7467596,Beginner
75,58,12,5,73,72.30402338,Professional
52,77,10,4,78,71.41889944,Professional
63,64,10,0,70,127.3044808,Beginner
21,69,1,4,83,86.16831751,Advanced
53,88,13,18,55,76.11042586,Advanced
59,80,16,0,82,67.95009985,Professional
57,91,2,4,82,75.14643302,Intermediate
71,70,0,9,69,101.894552,Professional
67,99,11,10,86,75.15504389,Intermediate
70,59,0,9,72,108.393221,Professional
24,60,3,1,94,50.62691792,Advanced
58,65,8,0,78,92.51150023,Beginner
38,72,10,6,76,51.30814406,Advanced
73,96,11,5,75,86.25142996,Intermediate
56,84,16,13,55,113.5650504,Advanced
60,72,15,8,87,114.7449821,Beginner
61,60,5,9,72,80.06630783,Professional
63,69,10,7,88,88.18685139,Beginner
41,87,11,12,58,87.9154412,Advanced
51,73,10,5,76,64.40324794,Professional
62,68,11,6,87,93.32241118,Beginner
55,86,19,11,56,87.4222393,Advanced
67,81,3,7,89,48.04166751,Beginner
70,75,0,7,71,107.7743364,Professional
74,79,1,6,86,45.19684796,Beginner
54,81,14,5,73,49.48229499,Professional
66,58,11,2,75,127.9978454,Beginner
74,78,9,1,78,98.14940285,Beginner
63,79,3,0,78,56.56998744,Beginner
59,93,1,2,79,60.96285155,Intermediate
57,75,11,8,93,72.3488759,Beginner
75,96,10,2,72,62.6525262,Intermediate
68,100,9,5,72,123.0598461,Intermediate
69,79,5,5,82,74.27552327,Beginner
44,83,11,12,58,87.99305216,Advanced
38,68,7,7,74,72.61703065,Advanced
54,99,5,5,82,67.85512065,Intermediate
70,97,4,0,66,98.22507978,Intermediate
66,98,11,10,84,90.18825173,Intermediate
71,92,11,2,71,71.39505923,Intermediate
48,75,7,10,67,50.90336777,Professional
52,73,11,0,78,96.47400225,Beginner
25,66,5,1,87,80.42746227,Advanced
30,66,7,3,85,60.14044774,Advanced
58,92,13,2,76,64.73211898,Professional
56,83,8,7,70,63.24754833,Professional
27,67,4,4,83,60.52526317,Advanced
52,88,14,14,100,58.02032672,Beginner
67,73,7,6,84,81.27055405,Beginner
83,66,6,6,70,97.6160596,Professional
67,62,5,1,72,102.6342485,Beginner
76,87,6,1,66,68.5040829,Intermediate
57,71,9,5,89,69.26947336,Beginner
61,60,5,10,70,81.64190896,Professional
72,94,10,3,75,70.86086054,Beginner
27,67,1,5,77,101.8739898,Advanced
82,97,8,0,63,79.80871846,Intermediate
62,61,13,2,75,139.0635031,Beginner
44,64,18,3,80,49.22157082,Advanced
36,81,9,9,67,86.65041642,Advanced
45,98,2,9,94,65.66758957,Intermediate
58,53,15,3,64,177.0277702,Beginner
58,69,0,9,71,101.3706484,Professional
34,70,4,10,70,72.85653072,Advanced
55,88,7,6,91,48.19719459,Beginner
63,91,2,5,87,59.78186287,Beginner
76,97,11,2,75,48.60279246,Intermediate
62,63,8,1,72,114.2286794,Beginner
27,63,4,3,87,59.07197003,Advanced
46,88,6,11,100,63.52278204,Intermediate
48,94,3,9,92,76.13834731,Intermediate
73,75,1,6,72,112.8672497,Professional
65,97,14,9,90,52.50664223,Intermediate
68,57,0,11,67,88.63375964,Professional
68,70,5,4,81,81.11941912,Beginner
51,94,5,9,91,75.15640711,Intermediate
31,76,3,11,66,90.64088094,Advanced
57,89,7,8,95,74.70858567,Intermediate
13,54,0,2,100,46.76016692,Advanced
74,66,3,2,76,84.01321933,Beginner
24,81,1,11,66,95.52029255,Advanced
37,72,8,4,77,81.23626323,Advanced
76,64,0,10,66,97.64481939,Professional
72,70,2,8,68,97.17869657,Professional
74,98,8,0,71,45.73710088,Intermediate
79,60,0,11,65,105.7248774,Professional
73,93,7,1,70,74.66223057,Intermediate
61,67,16,7,84,134.8231685,Beginner
66,84,1,7,91,70.61773406,Beginner
76,100,17,9,81,76.02598217,Intermediate
68,78,7,5,72,79.25317111,Professional
40,72,10,6,74,69.32986415,Advanced
61,77,2,1,79,48.73722681,Beginner
76,98,6,0,62,103.2395715,Intermediate
15,64,0,0,92,93.268464,Advanced
52,68,7,10,69,57.52962635,Professional
72,93,9,4,75,75.19312266,Intermediate
56,76,11,5,75,67.03007859,Professional
52,84,16,5,72,54.7674857,Professional
66,74,10,8,91,73.93315313,Beginner
46,70,16,2,79,75.10846418,Advanced
19,62,3,0,93,55.58428302,Advanced
56,82,7,3,85,53.36786154,Beginner
18,67,3,8,79,68.80350737,Advanced
61,65,8,1,79,94.32209903,Beginner
65,95,12,0,77,71.90406852,Professional
66,71,4,4,86,52.84599257,Beginner
79,97,12,1,70,55.7310316,Intermediate
54,82,16,11,56,89.99231246,Professional
48,76,14,8,94,72.43202851,Beginner
74,100,3,4,67,90.53831855,Professional
57,84,14,1,79,64.54971702,Professional
61,70,8,3,82,85.29438806,Beginner
91,99,9,3,55,86.97171889,Intermediate
27,61,5,0,91,76.70432441,Advanced
86,100,12,1,63,84.4188747,Intermediate
46,88,12,15,55,92.81320547,Advanced
30,76,4,9,70,75.90772115,Advanced
60,70,6,8,72,79.25613595,Professional
62,68,10,4,77,73.9114986,Professional
64,77,13,14,98,86.68404011,Beginner
10,72,1,2,90,74.3596757,Advanced
52,74,13,9,96,65.94523838,Beginner
79,78,0,5,83,48.69240987,Beginner
50,67,13,5,77,50.93263905,Professional
49,81,12,13,56,91.38355625,Advanced
50,77,14,10,68,57.86228384,Advanced
26,67,6,0,86,108.0675931,Advanced
63,71,12,5,73,59.02215049,Professional
68,58,7,9,71,79.52665675,Professional
64,67,10,6,74,73.07640637,Professional
64,98,12,11,89,65.74641232,Intermediate
21,71,3,3,86,63.8864366,Advanced
49,88,16,2,76,50.04662123,Professional
59,51,0,11,73,106.6318877,Professional
54,78,7,8,70,61.26290122,Professional
61,70,9,1,77,100.1905491,Beginner
78,99,12,4,73,69.4533522,Intermediate
60,87,11,17,100,48.99413346,Beginner
38,66,10,2,82,72.30055522,Advanced
72,74,2,4,82,60.90064659,Beginner
54,94,10,11,98,58.80577804,Intermediate
74,75,5,8,86,71.86740179,Beginner
90,100,13,1,55,128.5133917,Intermediate
47,71,15,5,76,56.72627496,Advanced
80,75,1,6,81,66.18200687,Beginner
28,76,4,6,72,114.9298143,Advanced
84,100,8,2,56,93.98621814,Professional
59,93,5,5,80,95.52030897,Intermediate
63,99,10,10,86,80.54857185,Intermediate
50,82,15,2,80,54.78714834,Professional
27,73,6,2,81,106.5672651,Advanced
68,86,9,15,100,49.97273393,Beginner
62,76,7,6,69,74.47403622,Professional
58,96,9,7,91,67.54588075,Intermediate
54,85,9,6,91,49.24982962,Beginner
61,93,5,5,77,110.3316629,Intermediate
61,81,4,4,87,48.36561337,Beginner
29,68,9,1,89,95.27662233,Advanced
27,76,4,7,72,92.60117539,Advanced
67,94,2,0,70,62.16549056,Intermediate
57,95,9,10,89,80.70142655,Intermediate
60,60,0,12,67,86.74673001,Professional
41,93,7,15,100,46.7486384,Intermediate
78,65,6,7,82,99.49075733,Beginner
51,98,11,13,99,60.06665287,Intermediate
72,98,6,1,67,91.33972532,Intermediate
68,63,7,2,78,98.57838065,Beginner
54,80,13,4,75,50.6853835,Professional
67,69,7,5,83,81.83120625,Beginner
69,83,8,5,70,74.87692951,Professional
58,74,17,12,95,109.9452159,Beginner
68,89,5,1,74,64.98821052,Intermediate
54,80,10,17,55,108.750388,Advanced
48,53,11,8,77,60.28401107,Professional
47,95,11,16,98,102.9939123,Intermediate
77,70,4,6,71,102.0121688,Professional
55,71,13,4,77,62.99294331,Advanced
90,61,5,11,85,101.8141768,Beginner
41,93,10,15,55,121.7516986,Advanced
35,67,7,4,77,89.98334956,Advanced
59,80,6,3,83,60.83375292,Beginner
78,95,15,7,78,73.11601864,Intermediate
58,77,15,3,77,57.75552466,Professional
24,72,2,5,78,89.54096026,Advanced
62,71,10,6,85,87.81176056,Beginner
63,73,9,8,88,80.98157708,Beginner
47,83,13,4,77,51.8517556,Professional
61,67,5,3,70,92.75998806,Beginner
41,65,11,4,83,51.07096224,Advanced
67,78,2,2,80,57.09727133,Beginner
39,65,10,5,73,85.61525696,Advanced
73,84,2,12,96,65.1826662,Beginner
80,77,8,2,76,103.6671221,Professional
69,99,5,2,67,109.0988824,Intermediate
37,81,9,14,55,105.2097235,Advanced
71,95,6,1,63,120.5641727,Intermediate
57,76,6,1,80,67.65076661,Beginner
30,77,20,2,87,116.0828662,Beginner
75,94,9,3,72,82.76657585,Intermediate
42,71,14,2,77,101.5255797,Advanced
40,81,15,7,71,69.57215039,Professional
80,65,1,5,75,122.606823,Professional
72,75,7,1,69,122.3247524,Beginner
53,97,7,11,92,78.89445256,Intermediate
72,66,14,3,76,69.94986323,Professional
71,85,16,2,83,85.42397196,Professional
41,73,16,3,72,99.12040599,Advanced
69,62,11,3,80,91.00988987,Professional
52,87,2,3,88,58.34713735,Intermediate
71,61,5,0,72,108.8841093,Beginner
55,81,20,6,65,93.2377667,Advanced
62,72,14,7,83,122.8458177,Beginner
77,100,7,1,62,112.1971322,Intermediate
66,93,5,1,75,62.00501522,Professional
78,71,3,5,80,76.06149749,Beginner
77,74,11,3,74,84.59020379,Professional
74,80,8,5,68,71.41273627,Professional
52,94,0,4,84,72.25007298,Intermediate
67,98,3,0,68,87.84952482,Intermediate
75,64,10,12,91,101.9104231,Beginner
66,63,7,7,73,84.54332226,Professional
73,63,0,8,70,102.8232251,Professional
54,80,9,6,90,57.64670221,Advanced
25,70,4,4,82,76.26408552,Advanced
66,59,0,10,69,96.71826921,Professional
59,67,10,2,80,98.8055977,Beginner
63,80,14,1,77,61.27169903,Professional
72,97,11,6,76,89.27635909,Intermediate
46,99,9,15,100,79.64087725,Intermediate
64,79,7,3,79,84.74996523,Beginner
31,68,6,3,80,88.45621947,Advanced
60,77,7,5,85,73.04211582,Beginner
64,69,4,0,76,75.46140677,Beginner
79,90,7,2,65,56.03636805,Intermediate
74,75,3,7,86,56.84588745,Beginner
70,100,12,7,79,81.78415635,Intermediate
64,73,9,5,83,91.53801662,Beginner
48,85,1,6,94,54.89979665,Intermediate
71,81,5,4,73,91.34745747,Intermediate
28,74,7,5,81,54.57432036,Advanced
63,67,7,3,84,75.00052267,Beginner
63,98,8,10,79,138.7791759,Intermediate
57,87,11,10,95,65.31007089,Beginner
65,71,6,3,80,80.50968589,Beginner
27,68,4,4,82,78.20751301,Advanced
50,72,14,6,90,87.89145116,Beginner
73,72,4,3,78,81.78290664,Beginner
47,79,13,10,61,92.00337052,Advanced
68,53,0,9,75,116.3310609,Professional
69,68,9,3,77,113.6645044,Beginner
23,65,0,5,80,94.74878811,Advanced
43,85,12,10,59,113.1109542,Advanced
63,68,11,5,83,104.8742758,Beginner
66,65,7,8,70,79.52276989,Professional
66,83,16,1,75,56.46376438,Professional
26,64,3,3,85,71.94688734,Advanced
61,61,7,8,72,71.83274912,Professional
56,79,5,0,81,57.18302063,Beginner
53,94,3,9,89,81.13309545,Intermediate
68,99,7,6,71,138.7653617,Intermediate
84,72,10,1,78,102.8273559,Professional
88,88,2,11,88,59.96879176,Beginner
40,75,13,4,77,62.58290597,Advanced
43,80,9,9,65,91.38664642,Advanced
29,85,9,7,70,101.2882465,Advanced
64,80,13,14,96,91.15555619,Beginner
60,79,10,5,72,63.86934658,Professional
61,100,16,2,83,72.28943338,Professional
26,78,6,6,78,66.75628362,Advanced
67,96,6,4,73,101.2827109,Intermediate
53,91,4,6,86,73.399598,Intermediate
53,95,3,7,88,69.24171148,Intermediate
27,74,8,1,83,104.7691831,Advanced
69,58,1,13,65,105.156856,Professional
82,98,12,3,67,91.63203321,Intermediate
60,76,10,6,90,62.10888748,Beginner
65,86,10,2,77,87.83395566,Professional
75,97,5,1,61,98.92057575,Intermediate
69,62,0,9,68,103.4234581,Professional
61,86,8,4,73,74.23059787,Professional
78,50,5,8,72,101.2394245,Professional
84,78,3,4,72,109.0603583,Professional
56,100,4,6,81,103.9102274,Intermediate
65,90,3,7,90,64.5754706,Beginner
31,61,6,1,88,70.71996988,Advanced
66,77,11,2,78,79.37967407,Professional
28,50,10,10,100,49.70794993,Advanced
61,76,7,7,90,52.86506168,Beginner
64,90,3,0,75,46.53606017,Intermediate
69,83,14,2,73,59.84679414,Professional
63,87,1,1,75,48.38623268,Intermediate
25,57,7,6,100,91.74330744,Advanced
23,67,1,7,78,63.48938946,Advanced
72,70,8,10,91,79.76280799,Beginner
58,96,3,5,82,73.17862434,Intermediate
32,71,8,3,79,89.76655564,Advanced
79,72,4,6,69,95.97732548,Professional
68,81,0,3,85,62.9343863,Beginner
65,98,11,10,82,109.1942864,Intermediate
70,72,3,4,83,58.02679569,Beginner
52,67,15,4,84,115.1328326,Professional
29,72,5,5,75,100.6027639,Advanced
35,75,4,11,63,101.3874725,Advanced
68,75,7,7,88,69.83097251,Beginner
56,85,13,3,75,63.66774475,Professional
71,72,6,5,73,92.01222529,Professional
80,58,1,8,69,105.905598,Professional
39,73,7,9,66,101.3963915,Advanced
46,94,5,11,96,74.63681449,Intermediate
73,70,8,9,88,90.17363884,Beginner
62,65,13,8,88,109.4398378,Professional
71,98,7,3,74,71.89223547,Intermediate
59,75,12,3,78,111.2047199,Beginner
78,70,5,4,74,102.4754705,Professional
59,77,7,5,76,86.47485246,Professional
23,61,2,0,90,91.22972041,Advanced
61,94,5,5,83,50.66362413,Intermediate
70,69,8,2,75,111.8995469,Beginner
62,59,10,0,74,122.0234536,Beginner
72,100,6,1,70,71.65541431,Intermediate
41,90,12,12,57,99.53947537,Advanced
83,93,11,1,77,95.73073669,Professional
75,65,5,4,80,121.5254317,Professional
83,100,8,0,57,125.9443891,Intermediate
31,74,8,5,79,72.97969662,Advanced
33,80,8,8,69,98.52084314,Advanced
61,70,6,3,85,52.47264611,Beginner
10,63,11,4,90,96.34483174,Advanced
44,86,14,10,60,99.84192871,Advanced
56,91,10,12,95,71.65469032,Intermediate
64,65,8,1,77,98.97637651,Beginner
29,64,3,4,79,100.1175396,Professional
36,78,7,10,67,76.82238762,Advanced
63,69,7,3,82,83.53277254,Beginner
34,73,7,7,72,80.69439546,Advanced
80,100,16,5,73,73.66607176,Intermediate
49,82,5,0,84,56.92071021,Beginner
52,85,17,12,57,81.30340814,Advanced
58,100,1,1,70,111.0738925,Intermediate
63,80,4,1,78,66.99198262,Beginner
24,72,0,8,71,115.6425952,Advanced
72,100,9,6,76,83.52525871,Intermediate
59,98,1,0,64,129.2650451,Intermediate
71,87,3,5,90,95.44524898,Beginner
65,93,11,8,89,48.27316847,Intermediate
86,100,7,2,55,95.26775397,Intermediate
34,77,10,5,77,69.0817825,Advanced
73,72,7,9,86,87.32531015,Beginner
79,96,8,2,74,45.3417374,Intermediate
26,61,3,1,87,77.181416,Advanced
60,82,5,6,74,89.97374052,Professional
71,94,11,7,81,72.6020229,Intermediate
21,79,3,6,76,88.53227867,Advanced
66,68,8,7,87,83.45741708,Beginner
12,63,6,6,84,81.51780116,Advanced
19,69,2,3,86,76.1171149,Advanced
68,90,8,2,79,50.64529072,Intermediate
65,66,6,3,82,79.35715653,Beginner
62,75,10,5,74,69.37490476,Professional
63,58,6,7,73,85.55333196,Professional
53,86,11,9,95,55.63716929,Beginner
33,82,8,9,67,94.90370148,Advanced
40,68,11,2,78,92.87587188,Advanced
63,98,4,4,74,108.9430161,Intermediate
80,69,1,7,71,124.1854989,Professional
66,76,10,9,89,89.6368586,Beginner
10,61,3,1,98,89.94904408,Advanced
66,82,7,6,70,72.60942446,Professional
39,73,11,5,76,70.27592239,Advanced
54,92,1,5,80,96.82313072,Intermediate
56,88,8,7,92,46.3440971,Beginner
78,87,0,5,81,48.65566136,Beginner
64,87,3,1,73,83.58486386,Advanced
51,87,13,4,74,47.29230153,Professional
32,67,10,0,89,53.64532469,Advanced
66,75,7,5,83,79.37330733,Beginner
10,65,6,5,92,47.58847741,Advanced
70,94,12,9,85,67.46340162,Intermediate
33,77,10,4,75,93.01487882,Advanced
50,89,20,2,85,47.93120546,Professional
55,93,5,8,90,64.09767537,Intermediate
58,94,10,10,91,66.43423402,Intermediate
46,82,13,7,68,96.59916881,Advanced
51,74,13,4,83,102.5682493,Beginner
63,69,12,7,84,110.8843388,Beginner
47,83,17,7,66,91.30337028,Advanced
75,73,1,7,86,49.22023012,Beginner
51,80,18,12,98,98.64596964,Beginner
56,73,10,3,82,93.3868711,Beginner
68,100,6,4,71,107.0105435,Intermediate
74,70,3,7,69,99.71994091,Professional
58,83,8,4,74,66.70801575,Professional
93,75,0,10,83,69.55311144,Beginner
78,80,10,0,82,109.1591184,Professional
27,70,1,7,72,107.3069954,Advanced
56,70,13,5,86,98.01475345,Beginner
42,71,13,3,76,96.67229102,Advanced
70,65,13,3,77,73.5482687,Professional
72,74,4,8,89,54.2682518,Beginner
60,74,16,0,83,64.85474691,Beginner
14,72,3,6,77,116.198993,Advanced
34,63,8,2,87,50.71767108,Advanced
70,75,0,8,70,109.2087025,Professional
47,90,5,7,98,78.155427,Professional
86,100,9,1,56,109.2811013,Intermediate
85,78,3,16,98,45.22219049,Beginner
25,71,7,0,87,85.25764206,Advanced
48,87,5,0,77,82.80909383,Intermediate
72,66,7,5,76,97.51007443,Professional
34,63,10,0,90,67.11849264,Advanced
82,67,9,13,88,112.5542988,Beginner
78,77,4,11,91,57.16855856,Beginner
65,100,11,10,85,83.64283398,Intermediate
72,75,3,6,73,108.0119947,Professional
25,62,2,4,86,59.1175439,Advanced
27,73,8,2,84,76.90444348,Advanced
71,100,9,7,76,109.3742125,Intermediate
13,58,2,0,96,81.69404326,Advanced
21,64,1,6,81,75.64771862,Advanced
62,67,6,9,68,71.90243007,Professional
56,89,8,9,94,46.27516868,Intermediate
61,93,7,6,83,68.02466736,Intermediate
67,99,7,4,66,148.1333935,Intermediate
73,58,4,3,65,116.3224676,Beginner
63,70,8,5,86,78.10023767,Beginner
48,78,13,10,63,69.75790774,Advanced
57,98,10,12,93,70.63919435,Intermediate
57,71,20,2,73,86.63010073,Advanced
33,65,13,3,96,61.56455217,Advanced
24,71,1,6,76,94.77342609,Advanced
72,98,12,7,79,78.41771102,Intermediate
76,90,6,1,66,70.72502744,Intermediate
57,74,10,5,86,75.48772316,Beginner
61,76,16,17,100,90.02474662,Beginner
64,96,9,6,84,45.98639142,Intermediate
37,59,11,10,71,45.151482,Professional
28,71,4,6,78,74.17790045,Advanced
78,100,12,5,72,86.62479482,Intermediate
75,77,6,7,84,79.92721821,Beginner
75,65,1,1,70,87.21086839,Beginner
78,80,6,15,96,60.67727842,Beginner
31,74,9,3,82,66.2317403,Advanced
62,96,11,0,78,70.0010723,Professional
81,67,3,4,77,123.1362956,Professional
78,68,4,6,70,97.93310194,Professional
30,74,7,4,77,99.9395724,Advanced
33,74,12,0,84,91.91988431,Advanced
57,98,9,11,91,79.17048261,Intermediate
69,98,10,7,80,85.02925557,Intermediate
78,100,13,7,71,123.5819737,Intermediate
75,68,9,3,77,101.3753002,Professional
58,89,1,2,81,45.08334635,Intermediate
69,58,8,7,73,90.18444117,Beginner
68,67,4,8,70,77.88872328,Professional
82,100,7,0,56,135.0873459,Intermediate
89,68,0,9,84,70.40091483,Beginner
75,94,12,3,80,83.55893327,Intermediate
43,99,6,15,100,60.8432036,Intermediate
73,82,7,2,77,100.5971168,Professional
66,85,14,1,75,62.73847693,Professional
59,79,12,4,77,66.4369472,Professional
61,57,2,12,66,77.54281859,Professional
77,100,9,5,68,115.3721826,Intermediate
49,68,8,9,70,51.682549,Professional
71,80,4,8,88,54.57805343,Beginner
69,96,7,3,74,79.53948435,Intermediate
29,76,3,10,67,89.32591689,Advanced
48,82,16,8,63,97.0150596,Advanced
41,82,10,12,61,64.17319052,Advanced
77,100,10,7,71,136.3074647,Intermediate
44,54,20,1,80,156.5802962,Beginner
25,71,2,5,77,91.07288175,Advanced
37,73,11,4,72,111.7680039,Advanced
21,75,5,1,81,127.0838994,Advanced
29,74,2,9,69,100.8000095,Advanced
76,63,0,11,64,100.8270449,Professional
50,77,20,3,76,66.83537814,Professional
14,61,0,2,97,98.04977511,Advanced
63,99,8,9,79,126.637887,Intermediate
61,95,12,14,89,123.4086099,Intermediate
76,100,8,3,65,120.9132221,Intermediate
67,66,13,10,89,116.3412695,Beginner
66,71,10,8,86,96.60033478,Beginner
45,90,7,11,100,73.89751973,Intermediate
52,84,9,8,67,46.67790574,Professional
85,60,0,9,66,111.8747278,Professional
72,100,14,9,80,88.546528,Intermediate
65,65,9,9,92,77.31542019,Beginner
68,100,13,6,81,48.04199534,Intermediate
66,92,11,8,86,68.48252024,Intermediate
59,77,8,4,78,87.26335772,Professional
61,88,12,10,97,68.79177049,Intermediate
61,97,9,10,88,87.97027125,Intermediate
59,68,5,8,73,84.63009045,Professional
74,93,10,4,76,63.57471681,Intermediate
64,70,7,9,68,75.3882424,Professional
72,100,11,5,77,68.520361,Intermediate
58,80,9,6,71,62.64054131,Professional
58,90,5,5,84,60.97347516,Intermediate
63,71,4,4,86,48.70149052,Beginner
56,81,11,4,76,72.40856519,Professional
67,100,10,7,79,93.14954022,Intermediate
66,63,7,7,90,71.583708,Beginner
78,81,6,4,72,98.15995917,Professional
